"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Turkmenistan","TKM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2789.78023292482","3020.5677805653","2817.85596562509","3713.3551662417","3443.98162335797","2845.45805844167","2808.24852807561","2263.5546949315","2054.28200132002","2151.2715603391","1876.36690020532","1983.01453755423","2282.97438885951","2381.1746751354","2458.50606401078","2440.27575747782","2495.28728467339","2593.51359957774","2899.95714182609","3181.07114894797","3489.32719574311","3949.04423321621","4129.54023238133","4439.20038235805","5006.27301039207","5462.9172897914","5909.66311954417","6399.16881339479","6693.93200166062","6987.06817665438","7318.06550054699","7647.93580378613","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3721.56659519205","3855.26037027382","3927.08108140726","3913.30763751866","4089.03037579995","4183.44164512586","4237.26920373488","4306.37909420089","4530.60038870155","4689.47087368483","4874.8442817632","5072.16330849198","5307.11829886149","5633.02699824317","5862.51681013246","5942.93411296132","6164.61287341603","6309.5105263376","6400.44778126648","6670.54031189811","6928.47393794552","6783.59446122318","6595.22852872673","6278.80266787593","6369.08731245048","6465.65752360839","6622.2148319455","6710.83420619873","6637.08436094043","6593.16954521811","6500.75751040366","6620.57471840213","6676.62315805559","6817.96254582131","7009.68223482745","6990.74580209651","7116.29341423843","7362.92518655474","7403.95711890662","7286.15445377586","7449.19451489956","7396.0793594782","7312.89815145359","7329.6651760146","7690.05242061024","7922.19116176401","8242.37204040343","8602.85663427538","8845.59895694962","8576.41245629364","8991.52212209644","9289.14688698974","9446.47099061913","9609.93936207768","9605.86080206705","9510.03291878231","9375.51762144283","9456.54241427906","9521.9405035784","9511.72307670589","",
"Timor-Leste","TLS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","640.799132891441","731.616994749773","666.703067880726","635.342928543182","621.617137993349","625.422233482164","587.1751685157","634.771082326332","693.979783094159","749.915121137473","806.409101591827","838.17728291306","873.085130922276","875.893493289123","898.478802264381","907.643408389187","920.498038734546","865.703386405219","839.886178819436","977.751266022885","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","1950.05536897123","2037.97893998835","2173.27804291784","2368.08449703679","2599.6833350547","2772.86663938023","2951.01559563453","3274.34815973359","3416.11150991696","3550.80895956313","3476.65915469944","3904.87209475436","3759.63411926492","3423.78343591073","3227.86644497351","2759.73998881167","2658.46529094332","2982.90046560133","3023.04519042973","2878.07729521","2878.97359453159","2711.59541062672","2680.97070738535","2586.84743804799","2585.28448168805","2842.61672106213","2732.98763003805","2791.61768373902","2804.02584873264","2782.63902367147","2793.72537036248","2906.19757878232","2942.14483577337","3083.53901780327","3156.75330964164","3242.47217594201","3259.74328055259","3313.58772377769","3345.38140678967","3551.33375184826","3647.46707500285","3783.87834718504","3945.57934574868","4013.39752942537","4042.43681784033","4179.74329748543","4063.8730666992","4101.93574671534","4096.94690491609","4110.5818524276","4068.30503422962","4312.35698913361","4364.52545494134","4275.76076045941","4188.26751520748","",
"Tonga","TON","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","2226.80686034102","2326.60708809233","2370.50210873976","2410.19357182945","2565.31119539631","2614.31564648468","2685.71871488217","2627.65509140233","2630.6696393579","2570.98733940999","2730.83035472056","2733.32093607247","2830.80538178176","2965.3538969774","3176.29075173386","3223.6639684692","3251.4184493856","3317.1836235216","3424.39921030319","3437.08460548961","3547.32785335305","3699.20796536038","3763.04019886487","3649.27589045947","3627.36723535557","3593.45030412575","3572.45731065652","3713.26876518944","3502.89713393321","3527.78270577121","3783.74478572315","3845.52326252918","3894.26324361247","4001.97689219277","4058.79881173539","4310.44730852708","4415.88949717479","4377.67740321618","4355.0754329506","",
"South Asia (IDA & IBRD)","TSA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","331.899927415722","338.335901643998","342.160015891645","352.944987201854","371.875264948304","359.909140030765","355.333907514077","369.927036696106","377.346709777498","390.827122797978","403.794570078882","397.995775066734","383.058668044821","388.397507688219","387.923253840719","407.000189949949","407.059246655233","423.25238101648","438.260996634959","414.567177321894","431.19769779093","447.749258004393","453.673267612585","473.137756640185","481.331646590977","495.656741572875","507.707285881327","516.982497819513","549.02181941382","566.394537214226","584.083115921615","582.036491165847","602.013564024741","615.295228378386","639.154048150435","669.794860920232","701.582899185869","713.996518560508","739.655712483241","782.435809325487","799.075205898876","819.755352854186","834.447723635968","880.337176991711","930.93999495739","985.155080350668","1044.1612741787","1103.28859320167","1121.83322256935","1184.3102351352","1257.49943946437","1304.00874805734","1357.60558845715","1421.65403564801","1501.8106254106","1594.05863916995","1696.95235398665","1790.92738805557","1877.53010157301","1932.53400870455","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1120.62654932951","1110.6413863427","1148.09499284161","1192.0435350533","1226.3064114526","1256.12875006569","1244.55738933006","1207.19095483122","1212.96497285776","1288.36517712897","1380.66078188298","1445.39745339121","1444.96199724769","1466.9781840234","1540.17557502931","1496.09557049532","1530.78041258226","1523.46120839085","1476.51969557087","1494.3116287269","1510.93797243784","1461.98437034353","1404.98704449729","1331.86603354496","1327.87878081047","1313.63074520207","1297.14536901343","1294.25065946632","1314.64283449773","1310.00807373392","1304.50519793092","1273.75597648026","1235.15558364953","1191.54067094569","1173.72956268816","1181.85523689143","1209.67557233778","1220.10859095156","1216.86173827818","1211.25665284539","1220.8356091282","1239.87071996015","1284.60701949814","1304.36973939261","1353.02683999572","1399.12773616747","1446.0764832107","1498.86163606027","1536.7361343548","1541.78138159288","1583.98896815849","1610.49115976576","1631.83699137254","1666.74923271667","1697.69581087263","1698.45644991139","1672.68919245146","1667.45405881815","1662.66940720047","1656.70296470831","",
"Trinidad and Tobago","TTO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","4006.7216377108","4480.1814326514","4526.51106795884","4713.19633834268","5012.87520092165","4997.14377343496","5157.55577165606","5228.66831725687","5468.48906986341","5579.50640021441","5726.71822540118","5723.44615350038","5976.7685118933","5989.92947616357","6127.63000862937","6129.35640922237","6431.79165659814","6923.22581245776","7512.97508025598","7673.54554925906","8345.13113307147","8590.58169828451","8773.36483751279","7744.85806819473","7192.00855432841","6806.11087230323","6510.07679840673","6155.05560766252","5866.58829190127","5776.14880543794","5823.66410368182","5965.89890084085","6527.77839840847","6447.95204139129","6646.40866879175","6873.88535312863","7344.68915971053","7882.8084177986","8510.77501180526","9177.47015065338","9785.90975019329","10157.9325465665","10916.2284916435","12430.875473961","13350.8614277545","14110.0411657218","15899.4003031649","16580.3172421386","17064.5316567346","16234.9812324987","16683.3553787376","16534.2682622722","16636.6838307924","16895.9243011371","16635.5403599456","16840.1208011848","15696.9042196553","15261.872265747","15161.0684555798","15105.0523313771","",
"Tunisia","TUN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","1112.55593668798","1127.91413574275","1106.02573187711","1194.7700307338","1224.1656331895","1253.38959811787","1355.63629906614","1561.45963512602","1517.39733958437","1603.8602085131","1680.37236389627","1772.14424078843","1791.27133151895","1862.53253059403","1936.72388537032","2027.11091501344","2081.03652352506","2012.60731980392","2047.06805778493","2104.69859953483","2164.63183396586","2079.8870057897","2166.56451151763","2118.71536030508","2107.6141305583","2224.84947647379","2260.87612135824","2384.72281033936","2386.50074300917","2415.13127743819","2429.26778863439","2562.99878404379","2665.69409391367","2759.51514864872","2895.01564186896","3001.77802847949","3088.51409364116","3104.8409694214","3226.6462709814","3401.51747933244","3490.68397747258","3639.73069479715","3844.92821499035","3965.64828951732","4043.14643519898","4141.97635336459","4022.237688257","4142.49443137775","4220.38983542652","4302.48654422817","4308.41559599821","4310.56745008014","4343.43987763926","4408.36602348828","4405.01691212466","",
"Turkey","TUR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3174.84139704254","3134.57732331441","3230.49359369126","3440.03761396078","3542.3185890187","3556.64004923928","3862.59249514104","3950.6656754183","4119.69576044225","4187.23582623108","4220.88506809708","4350.52991251565","4562.88520643133","4600.45315757046","4744.14081316866","4967.0817581744","5362.14827965411","5420.89771648016","5380.42603508437","5228.19815524075","4986.36353313211","5110.86801581348","5173.72393313117","5309.99807470535","5543.84470080086","5659.0342431233","5935.6929777816","6375.06329053491","6403.60839727122","6308.4301518076","6774.18681801892","6708.66383444161","6931.67412587722","7342.85371915378","6889.36955642039","7314.93783813511","7730.92310941906","8185.97562670355","8251.95753498835","7859.94182439254","8278.25966316757","7686.54220100683","8062.43829817787","8405.29042780215","9101.75556663516","9789.81959159238","10340.0716979496","10732.7874091418","10691.6894312661","10047.2035745596","10742.4300726761","11763.9351646925","12127.5861823602","12935.6871973172","13345.5910955704","13923.6828900533","14153.4628956968","14975.087280729","15190.0994746957","15125.3911212146","",
"Tuvalu","TUV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2405.69583272594","2461.31652122625","2506.08133670782","2585.82841158712","2833.86441431895","2678.72708828685","2512.28358865875","2763.59295150079","3188.90515021624","3134.33515217946","3088.05340763946","3108.73205781433","3314.74703678361","3161.41999231299","3073.4828848462","2918.57272412158","2945.65137822433","3101.76057386846","3319.18126820326","3138.57364505373","3022.17650716397","3217.84629988041","3063.87414564206","3169.27827309751","3178.33484593657","3429.23353287738","3493.64016677694","3590.29247132932","3635.91988477491","3943.35639480432","",
"Tanzania","TZA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","494.280721408164","497.353321354187","515.693975841828","509.185852807582","495.009693001133","484.375295396542","476.529362103845","479.315553531684","488.038226405601","493.154791077399","499.76040937881","511.946936351752","522.076788410543","539.527792105888","562.318459404299","583.314433771753","609.636715612512","637.005622161401","659.804350340482","684.884049106531","703.588494527695","719.723078440627","743.403784726004","777.227218443918","788.439151581443","817.122634053598","846.386841468855","871.998368594318","904.381892324943","937.301491612021","959.354688726875","985.44817311162","",
"Uganda","UGA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","402.079283694685","412.185471309218","397.810056570713","372.068382561492","360.855872098643","362.118268469543","378.307110589969","388.382606406244","399.436128377703","407.550996419238","407.673355297437","427.469958477417","440.652583821055","476.513423806711","504.430590778869","514.914943375572","524.77566448269","550.695212150677","551.239650255494","562.250190712316","592.443947179403","611.047994057453","632.185582537519","651.257346625188","699.097826289295","734.393520488302","773.548338872769","800.402650785179","819.007315885977","867.858448063036","872.941491424409","875.473280906685","889.841661952125","903.847231512495","913.091583299444","912.986563213879","933.843780479552","962.535212928424","",
